docdate,cvr,sum_ex,sum_pl
2015-09-04,240,50468430.0,-447300.0
2015-09-04,310,44550688.0,0.0
2015-09-04,320,17744034.0,0.0
2015-09-04,360,28232.0,0.0
2015-09-04,410,507340951.0,0.0
2015-09-04,520,14849870.0,0.0
2015-09-04,530,816158.0,0.0
2015-09-04,610,480226963.0,2090000.0
2015-09-04,620,20363743.0,0.0
2015-09-04,630,10323318.0,0.0
2015-09-04,810,15855508.0,0.0
2015-09-04,830,60000.0,0.0
2015-09-04,850,1059143.0,-1500000.0
2015-09-07,110,67637792.0,0.0
2015-09-07,120,115421587.0,0.0
2015-09-07,240,42460537.0,-160000.0
2015-09-07,310,59772533.0,0.0
2015-09-07,320,17824978.0,0.0
2015-09-07,410,51655991.0,0.0
2015-09-07,610,701938644.0,0.0
2015-09-07,620,4289866.0,0.0
2015-09-07,630,2757377.0,0.0
2015-09-07,810,1750786.0,0.0
2015-09-07,830,40000.0,0.0
2015-09-07,850,1615533.0,160000.0
2015-09-08,110,85879148.0,2050400.0
2015-09-08,120,53503813.0,707000.0
2015-09-08,240,78428088.0,291900.0
2015-09-08,310,238795916.0,0.0
2015-09-08,320,33988456.0,0.0
2015-09-08,360,0.0,-999200.0
2015-09-08,410,131303965.0,0.0
2015-09-08,530,13222.0,0.0
2015-09-08,610,976661034.0,-2050100.0
2015-09-08,620,27351287.0,0.0
2015-09-08,630,6332117.0,0.0
2015-09-08,810,5744169.0,0.0
2015-09-08,830,182473.0,0.0
2015-09-08,850,44292.0,0.0
2015-09-09,110,295039735.0,0.0
2015-09-09,120,120412383.0,250000.0
2015-09-09,240,125491750.0,1709500.0
2015-09-09,310,23071295.0,0.0
2015-09-09,320,20493386.0,0.0
2015-09-09,360,1557692.0,0.0
2015-09-09,410,147563605.0,0.0
2015-09-09,530,919619.0,0.0
2015-09-09,610,878863166.0,-92000.0
2015-09-09,620,1229887.0,0.0
2015-09-09,630,15352410.0,0.0
2015-09-09,810,178048108.0,0.0
2015-09-09,830,885342.0,0.0
2015-09-09,850,1514492.0,-1867500.0
2015-09-10,110,241674520.0,509600.0
2015-09-10,120,40881789.0,0.0
2015-09-10,240,81476114.0,-3009900.0
2015-09-10,310,15885724.0,0.0
2015-09-10,320,35025194.0,0.0
2015-09-10,360,17400.0,0.0
2015-09-10,410,18964598.0,0.0
2015-09-10,530,82694.0,0.0
2015-09-10,610,499782088.0,2500300.0
2015-09-10,620,1953211.0,0.0
2015-09-10,630,11126641.0,0.0
2015-09-10,810,3825237.0,0.0
2015-09-10,830,81465.0,0.0
2015-09-10,850,3696234.0,0.0
2015-09-11,110,51727001.0,163300.0
2015-09-11,120,15447014.0,0.0
2015-09-11,240,51863977.0,817400.0
2015-09-11,310,28102341.0,0.0
2015-09-11,320,66476704.0,0.0
2015-09-11,360,0.0,-700.0
2015-09-11,410,436274547.0,0.0
2015-09-11,530,71508.0,0.0
2015-09-11,610,361637685.0,0.0
2015-09-11,620,1584381.0,0.0
2015-09-11,630,182864133.0,0.0
2015-09-11,810,8306066.0,0.0
2015-09-11,830,0.0,1135200.0
2015-09-11,850,16890.0,-2115200.0
2015-09-14,110,10892808.0,492900.0
2015-09-14,120,5129555.0,-400000.0
2015-09-14,240,71568178.0,-17900700.0
2015-09-14,310,52446763.0,0.0
2015-09-14,320,40622182.0,200000000.0
2015-09-14,350,1200000.0,0.0
2015-09-14,360,0.0,-329900.0
2015-09-14,410,22400432.0,0.0
2015-09-14,530,408839.0,0.0
2015-09-14,610,195358094.0,137700.0
2015-09-14,620,7218474.0,0.0
2015-09-14,630,32958500.0,0.0
2015-09-14,810,168198841.0,-182000000.0
2015-09-14,850,6418934.0,0.0
2015-09-15,110,6140772.0,0.0
2015-09-15,120,14418177.0,-88900.0
2015-09-15,240,153447673.0,-412800.0
2015-09-15,310,439159556.0,0.0
2015-09-15,320,19840592.0,0.0
2015-09-15,350,1982600.0,0.0
2015-09-15,410,33078813.0,0.0
2015-09-15,520,14849578.0,0.0
2015-09-15,530,7309109.0,0.0
2015-09-15,610,169558161.0,-18148000.0
2015-09-15,620,1955225.0,18148000.0
2015-09-15,630,4565323.0,0.0
2015-09-15,810,1224349.0,0.0
2015-09-15,830,25326.0,131000.0
2015-09-15,850,4435578.0,370700.0
2015-09-16,110,7504098.0,0.0
2015-09-16,120,10357104.0,50000.0
2015-09-16,240,168569805.0,-69000.0
2015-09-16,310,1216877.0,0.0
2015-09-16,320,25224211.0,0.0
2015-09-16,410,139681862.0,0.0
2015-09-16,510,51782500.0,0.0
2015-09-16,530,5348083.0,0.0
2015-09-16,610,326796421.0,0.0
2015-09-16,620,2716659.0,0.0
2015-09-16,630,25896796.0,0.0
2015-09-16,810,126981900.0,0.0
2015-09-16,830,1316204.0,19000.0
2015-09-16,850,2640937.0,0.0
2015-09-17,110,20599771.0,335000.0
2015-09-17,120,11903156.0,0.0
2015-09-17,240,72744402.0,6165000.0
2015-09-17,310,13890472.0,0.0
2015-09-17,320,48678217.0,1048100.0
2015-09-17,410,4149657.0,0.0
2015-09-17,530,5600.0,0.0
2015-09-17,610,286780710.0,3951900.0
2015-09-17,620,4085749.0,0.0
2015-09-17,630,10135074.0,0.0
2015-09-17,810,294968075.0,0.0
2015-09-17,830,127400.0,0.0
2015-09-17,850,157671.0,-11500000.0
2015-09-18,110,12990398.0,-21400.0
2015-09-18,120,30692215.0,4179700.0
2015-09-18,240,33228981.0,-5294300.0
2015-09-18,310,41280953.0,0.0
2015-09-18,320,80702188.0,0.0
2015-09-18,350,1600000.0,-200000.0
2015-09-18,410,151041993.0,0.0
2015-09-18,530,12741070.0,0.0
2015-09-18,610,331327657.0,12800000.0
2015-09-18,620,2997135.0,0.0
2015-09-18,630,45336667.0,0.0
2015-09-18,810,15249007.0,-7964000.0
2015-09-18,830,120193.0,0.0
2015-09-18,850,15574.0,-3500000.0
2015-09-21,110,12929558.0,0.0
2015-09-21,120,19718184.0,250000.0
2015-09-21,240,35589190.0,-2710500.0
2015-09-21,310,8153977.0,0.0
2015-09-21,320,58316552.0,-6003800.0
2015-09-21,350,-17400.0,0.0
2015-09-21,360,991055.0,0.0
2015-09-21,410,87829352.0,0.0
2015-09-21,530,634491.0,0.0
2015-09-21,610,405757139.0,6339800.0
2015-09-21,620,11679443.0,0.0
2015-09-21,630,24646354.0,0.0
2015-09-21,810,442926804.0,0.0
2015-09-21,830,4771601.0,1396100.0
2015-09-21,850,2211794.0,728400.0
2015-09-22,110,50746408.0,0.0
2015-09-22,120,39214185.0,-146900.0
2015-09-22,240,100244200.0,-3514200.0
2015-09-22,310,320291.0,0.0
2015-09-22,320,92776624.0,0.0
2015-09-22,360,280575.0,0.0
2015-09-22,410,103341262.0,0.0
2015-09-22,530,97400.0,0.0
2015-09-22,610,668179963.0,3370800.0
2015-09-22,620,4937172.0,0.0
2015-09-22,630,7036088.0,0.0
2015-09-22,810,59648739.0,0.0
2015-09-22,830,1215.0,290300.0
2015-09-22,850,1100832.0,0.0
2015-09-23,110,83037958.0,-3353000.0
2015-09-23,120,46041473.0,-100000.0
2015-09-23,230,60050.0,0.0
2015-09-23,240,60218596.0,4705400.0
2015-09-23,310,402185591.0,0.0
2015-09-23,320,97640275.0,200000.0
2015-09-23,350,17400.0,0.0
2015-09-23,410,158376035.0,0.0
2015-09-23,510,8961600.0,0.0
2015-09-23,530,74831.0,0.0
2015-09-23,610,1159789497.0,-500000.0
2015-09-23,620,11807072.0,0.0
2015-09-23,630,25279836.0,0.0
2015-09-23,810,3296882.0,0.0
2015-09-23,830,4972.0,10500.0
2015-09-23,850,204897.0,-962900.0
2015-09-24,110,133789184.0,1400.0
2015-09-24,120,34463932.0,-2166600.0
2015-09-24,230,0.0,-3100000.0
2015-09-24,240,53923730.0,6008100.0
2015-09-24,310,47018614.0,0.0
2015-09-24,320,103788635.0,0.0
2015-09-24,350,17400.0,0.0
2015-09-24,410,14507566.0,0.0
2015-09-24,460,22490044.0,0.0
2015-09-24,610,833406806.0,-898700.0
2015-09-24,620,2678180.0,689700.0
2015-09-24,630,8479268.0,0.0
2015-09-24,810,2603382.0,-485300.0
2015-09-24,830,1446082.0,-49100.0
2015-09-24,850,6662134.0,500.0
2015-09-25,110,52046082.0,0.0
2015-09-25,120,28080625.0,3516400.0
2015-09-25,240,463254752.0,-3472400.0
2015-09-25,310,120062971.0,0.0
2015-09-25,320,92778855.0,0.0
2015-09-25,340,16964.0,0.0
2015-09-25,350,5000000.0,0.0
2015-09-25,360,11931396.0,0.0
2015-09-25,410,1045123594.0,-6215500.0
2015-09-25,610,686623907.0,0.0
2015-09-25,620,6315409.0,0.0
2015-09-25,630,8799778.0,0.0
2015-09-25,810,118478834.0,0.0
2015-09-25,830,82361.0,6250500.0
2015-09-25,850,852377.0,-79000.0
2015-09-28,110,-84925.0,6154500.0
2015-09-28,120,-885413.0,-13034900.0
2015-09-28,240,488788390.0,-4776300.0
2015-09-28,310,-9659.0,0.0
2015-09-28,320,-18473.0,0.0
2015-09-28,360,22558822.0,0.0
2015-09-28,410,970803233.0,0.0
2015-09-28,530,55200.0,0.0
2015-09-28,610,1120313048.0,2794600.0
2015-09-28,620,20174850.0,4241000.0
2015-09-28,630,21366589.0,0.0
2015-09-28,810,12362926.0,0.0
2015-09-28,850,2708256.0,4621100.0
2015-09-29,110,39512743.0,0.0
2015-09-29,120,9060575.0,145100.0
2015-09-29,240,384980706.0,7761800.0
2015-09-29,310,250858996.0,0.0
2015-09-29,320,95751649.0,0.0
2015-09-29,350,4005000.0,0.0
2015-09-29,360,7803162.0,-3844800.0
2015-09-29,410,200017546.0,0.0
2015-09-29,530,11200.0,0.0
2015-09-29,610,753538098.0,0.0
2015-09-29,620,60701094.0,0.0
2015-09-29,630,23353578.0,0.0
2015-09-29,810,225166691.0,0.0
2015-09-29,830,62200.0,802800.0
2015-09-29,850,389259.0,-4864900.0
2015-09-30,110,106595572.0,0.0
2015-09-30,120,38028919.0,0.0
2015-09-30,240,287678632.0,-37000.0
2015-09-30,310,-118530.0,0.0
2015-09-30,320,124990629.0,0.0
2015-09-30,350,-87000.0,0.0
2015-09-30,360,6390000.0,0.0
2015-09-30,410,1284859378.0,0.0
2015-09-30,610,31144057.0,0.0
2015-09-30,620,8732607.0,0.0
2015-09-30,630,23218188.0,0.0
2015-09-30,810,622056562.0,0.0
2015-09-30,830,442000.0,0.0
2015-09-30,850,3353122.0,37000.0
2015-10-01,110,6986015.0,0.0
2015-10-01,120,9878389.0,0.0
2015-10-01,240,23672679.0,0.0
2015-10-01,310,93453881.0,0.0
2015-10-01,320,23245323.0,0.0
2015-10-01,350,5000000.0,0.0
2015-10-01,410,628291.0,0.0
2015-10-01,530,261461166.0,0.0
2015-10-01,560,1380538000.0,0.0
2015-10-01,580,731165000.0,0.0
2015-10-01,610,178531478.0,0.0
2015-10-01,620,18268589.0,0.0
2015-10-01,630,2050000.0,0.0
2015-10-01,810,1055041.0,0.0
2015-10-01,850,18240.0,0.0
2015-10-02,110,30338785.0,-174700.0
2015-10-02,120,16960158.0,0.0
2015-10-02,230,5198.0,0.0
2015-10-02,240,105727612.0,0.0
2015-10-02,310,39751204.0,0.0
2015-10-02,320,1969339.0,174700.0
2015-10-02,340,-32600.0,0.0
2015-10-02,410,-3885760.0,0.0
2015-10-02,540,26509996.0,0.0
2015-10-02,610,254605058.0,0.0
2015-10-02,630,1340784.0,0.0
2015-10-02,810,251731617.0,0.0
2015-10-02,850,2758043.0,0.0
2015-10-05,110,46020660.0,2716000.0
2015-10-05,120,45504304.0,-39300.0
2015-10-05,240,98707468.0,7457200.0
2015-10-05,310,50542264.0,0.0
2015-10-05,320,30458059.0,-8500.0
2015-10-05,360,214613.0,-31900.0
2015-10-05,410,22303575.0,0.0
2015-10-05,610,598552896.0,-2049100.0
2015-10-05,620,289359269.0,0.0
2015-10-05,630,8365000.0,0.0
2015-10-05,810,32190574.0,0.0
2015-10-05,830,0.0,223200.0
2015-10-05,850,307381.0,-50000.0
2015-10-05,870,0.0,-8016000.0
2015-10-06,110,47883163.0,0.0
2015-10-06,120,87828286.0,0.0
2015-10-06,240,96326149.0,-8910000.0
2015-10-06,310,1021547.0,0.0
2015-10-06,320,8948565.0,0.0
2015-10-06,360,0.0,-26167000.0
2015-10-06,410,46063453.0,0.0
2015-10-06,610,696169962.0,26167000.0
2015-10-06,620,4136462.0,0.0
2015-10-06,630,9345517.0,0.0
2015-10-06,810,8744509.0,0.0
2015-10-06,830,0.0,8910000.0
2015-10-06,850,1885214.0,0.0
2015-10-07,110,183481235.0,0.0
2015-10-07,120,86224511.0,94000.0
2015-10-07,240,77959577.0,-81200.0
2015-10-07,310,53006619.0,0.0
2015-10-07,320,52682054.0,0.0
2015-10-07,350,87000.0,0.0
2015-10-07,360,2396190.0,0.0
2015-10-07,410,88565558.0,0.0
2015-10-07,530,5094727.0,0.0
2015-10-07,610,1256587434.0,752000.0
2015-10-07,620,2179538.0,0.0
2015-10-07,630,8161757.0,-170000.0
2015-10-07,810,54420389.0,0.0
2015-10-07,830,2639891.0,144700.0
2015-10-07,850,2219455.0,-739500.0
2015-10-08,110,165804027.0,0.0
2015-10-08,120,137151848.0,-490000.0
2015-10-08,240,75199438.0,11031300.0
2015-10-08,310,38382437.0,0.0
2015-10-08,320,30656917.0,0.0
2015-10-08,350,-43500.0,0.0
2015-10-08,410,86733849.0,0.0
2015-10-08,520,11564742.0,0.0
2015-10-08,530,100090.0,0.0
2015-10-08,610,1392529586.0,-10353500.0
2015-10-08,620,35566289.0,136600.0
2015-10-08,630,5159045.0,0.0
2015-10-08,810,621802.0,0.0
2015-10-08,830,182612.0,-324400.0
2015-10-08,850,64065.0,0.0
2015-10-08,860,14820.0,0.0
2015-10-09,110,202400534.0,0.0
2015-10-09,120,64884700.0,-65000.0
2015-10-09,240,72892814.0,65000.0
2015-10-09,310,19795440.0,0.0
2015-10-09,320,9149465.0,0.0
2015-10-09,410,482164712.0,0.0
2015-10-09,530,154329.0,0.0
2015-10-09,610,379808382.0,0.0
2015-10-09,620,3357342.0,0.0
2015-10-09,630,14412826.0,0.0
2015-10-09,810,155678996.0,0.0
2015-10-09,830,273296.0,0.0
2015-10-09,850,1292026.0,0.0
2015-10-09,880,105674527.0,0.0
2015-10-12,110,48959434.0,-100000.0
2015-10-12,120,6922826.0,0.0
2015-10-12,240,255093162.0,600000.0
2015-10-12,310,276810093.0,0.0
2015-10-12,320,62693858.0,0.0
2015-10-12,360,28040781.0,0.0
2015-10-12,410,48714680.0,0.0
2015-10-12,530,5600.0,0.0
2015-10-12,610,390454934.0,0.0
2015-10-12,620,2999133.0,0.0
2015-10-12,630,9248182.0,0.0
2015-10-12,810,194070519.0,0.0
2015-10-12,830,25207.0,0.0
2015-10-12,850,272450.0,-500000.0
2015-10-13,110,37514928.0,2852700.0
2015-10-13,120,3126519.0,0.0
2015-10-13,240,182531718.0,-5275600.0
2015-10-13,310,51710921.0,0.0
2015-10-13,320,27100303.0,0.0
2015-10-13,350,43500.0,0.0
2015-10-13,410,1043249.0,0.0
2015-10-13,520,22616086.0,0.0
2015-10-13,610,307005148.0,1934500.0
2015-10-13,620,2955474.0,-2700.0
2015-10-13,630,8890065.0,-835800.0
2015-10-13,810,8519307.0,-800000.0
2015-10-13,830,495500.0,2199800.0
2015-10-13,850,120928.0,-72900.0
2015-10-14,110,55271816.0,47600.0
2015-10-14,120,2932558.0,-165600.0
2015-10-14,240,43170333.0,156400.0
2015-10-14,310,285142105.0,0.0
2015-10-14,320,21508563.0,0.0
2015-10-14,410,79150733.0,0.0
2015-10-14,530,2916088.0,0.0
2015-10-14,610,167020163.0,0.0
2015-10-14,620,1744919.0,0.0
2015-10-14,630,15849687.0,0.0
2015-10-14,810,16280445.0,0.0
2015-10-14,830,7514.0,-39400.0
2015-10-14,850,67448.0,1000.0
2015-10-15,110,2475551.0,-18000.0
2015-10-15,120,22766834.0,0.0
2015-10-15,230,21250.0,0.0
2015-10-15,240,156028410.0,228000.0
2015-10-15,310,185571180.0,0.0
2015-10-15,320,64380126.0,0.0
2015-10-15,360,50868.0,0.0
2015-10-15,410,302045422.0,0.0
2015-10-15,530,6341896.0,0.0
2015-10-15,610,248816790.0,0.0
2015-10-15,620,287666.0,0.0
2015-10-15,630,14498853.0,0.0
2015-10-15,810,33209910.0,0.0
2015-10-15,830,2265.0,0.0
2015-10-15,850,40218.0,-210000.0
2015-10-16,110,6611638.0,0.0
2015-10-16,120,19306224.0,-12000.0
2015-10-16,240,190071362.0,12000.0
2015-10-16,310,-166594.0,0.0
2015-10-16,320,36545120.0,0.0
2015-10-16,410,25615956.0,0.0
2015-10-16,530,762695.0,0.0
2015-10-16,610,318104106.0,0.0
2015-10-16,620,4521252.0,0.0
2015-10-16,630,18718462.0,0.0
2015-10-16,810,14048286.0,0.0
2015-10-16,850,338553.0,0.0
2015-10-19,110,14802217.0,3267700.0
2015-10-19,120,12867012.0,-650000.0
2015-10-19,240,132093251.0,19616700.0
2015-10-19,310,15489096.0,0.0
2015-10-19,320,114473261.0,-934700.0
2015-10-19,360,336760.0,0.0
2015-10-19,410,123173784.0,0.0
2015-10-19,460,3773886.0,0.0
2015-10-19,510,54769700.0,0.0
2015-10-19,530,10126231.0,0.0
2015-10-19,610,368747257.0,-2137100.0
2015-10-19,620,1103265.0,-118100.0
2015-10-19,630,34386358.0,0.0
2015-10-19,810,164698657.0,0.0
2015-10-19,830,49393.0,24900.0
2015-10-19,850,201912.0,-769400.0
2015-10-19,870,0.0,-18300000.0
2015-10-20,110,14594982.0,705100.0
2015-10-20,120,15443993.0,-530000.0
2015-10-20,240,398945980.0,-1589500.0
2015-10-20,310,63903041.0,0.0
2015-10-20,320,80542944.0,-448600.0
2015-10-20,340,3440000.0,0.0
2015-10-20,360,334860.0,0.0
2015-10-20,410,65472821.0,0.0
2015-10-20,530,74831.0,0.0
2015-10-20,610,276415712.0,768400.0
2015-10-20,620,7146867.0,0.0
2015-10-20,630,104070522.0,0.0
2015-10-20,810,306247716.0,0.0
2015-10-20,830,992444.0,1094600.0
2015-10-20,850,4967113.0,0.0
2015-10-20,860,-1462.0,0.0
2015-10-21,110,52361832.0,231900.0
2015-10-21,120,40462063.0,-2260600.0
2015-10-21,240,84623073.0,-3461900.0
2015-10-21,310,13141472.0,0.0
2015-10-21,320,63436391.0,186100.0
2015-10-21,340,960000.0,0.0
2015-10-21,410,53428275.0,0.0
2015-10-21,530,989953.0,0.0
2015-10-21,610,832853029.0,-136900.0
2015-10-21,620,8100952.0,0.0
2015-10-21,630,29700748.0,0.0
2015-10-21,810,207118102.0,0.0
2015-10-21,830,68347.0,5447700.0
2015-10-21,850,988763.0,-6300.0
2015-10-22,110,133546129.0,1573600.0
2015-10-22,120,51289569.0,-117500.0
2015-10-22,240,164366687.0,279500.0
2015-10-22,310,504361407.0,0.0
2015-10-22,320,35564272.0,0.0
2015-10-22,340,1887048.0,0.0
2015-10-22,410,210083343.0,103100.0
2015-10-22,610,858517768.0,-322900.0
2015-10-22,620,8184146.0,0.0
2015-10-22,630,51934381.0,0.0
2015-10-22,810,5567013.0,0.0
2015-10-22,830,167997.0,-242500.0
2015-10-22,850,818146.0,-1273300.0
2015-10-23,110,99501455.0,0.0
2015-10-23,120,48183678.0,0.0
2015-10-23,240,323195732.0,-2346000.0
2015-10-23,310,9356940.0,0.0
2015-10-23,320,30817974.0,0.0
2015-10-23,360,0.0,-839800.0
2015-10-23,410,82228133.0,0.0
2015-10-23,530,5600.0,0.0
2015-10-23,540,27082694.0,0.0
2015-10-23,610,260574044.0,3181000.0
2015-10-23,620,2629500.0,0.0
2015-10-23,630,20711191.0,0.0
2015-10-23,720,99339041.0,0.0
2015-10-23,810,296883143.0,0.0
2015-10-23,830,1204.0,0.0
2015-10-23,850,370276.0,4800.0
2015-10-26,110,7279528.0,0.0
2015-10-26,120,949438.0,2691200.0
2015-10-26,240,150079065.0,-2724400.0
2015-10-26,310,13661960.0,0.0
2015-10-26,320,35255069.0,0.0
2015-10-26,360,70588.0,0.0
2015-10-26,410,16938093.0,0.0
2015-10-26,610,317910657.0,0.0
2015-10-26,620,1374945.0,0.0
2015-10-26,630,50501867.0,0.0
2015-10-26,810,4800038.0,0.0
2015-10-26,830,1094650.0,36000.0
2015-10-26,850,901322.0,-2800.0
2015-10-27,110,20161761.0,-826800.0
2015-10-27,120,3544122.0,305000.0
2015-10-27,240,184382273.0,-408200.0
2015-10-27,310,61877617.0,0.0
2015-10-27,320,15871250.0,0.0
2015-10-27,360,2200000.0,0.0
2015-10-27,410,230850438.0,0.0
2015-10-27,610,265536104.0,630000.0
2015-10-27,620,7217636.0,0.0
2015-10-27,630,44043241.0,0.0
2015-10-27,810,187116667.0,0.0
2015-10-27,830,170503.0,2100.0
2015-10-27,850,3972694.0,297900.0
2015-10-28,110,16609747.0,0.0
2015-10-28,120,5592720.0,0.0
2015-10-28,240,247185605.0,0.0
2015-10-28,310,126414654.0,0.0
2015-10-28,320,12333394.0,0.0
2015-10-28,340,1137000.0,0.0
2015-10-28,410,185623523.0,0.0
2015-10-28,610,522369586.0,0.0
2015-10-28,620,6317499.0,0.0
2015-10-28,630,180009238.0,0.0
2015-10-28,810,168376810.0,0.0
2015-10-28,830,208897.0,0.0
2015-10-28,850,3753185.0,0.0
2015-10-29,110,24030312.0,144500.0
2015-10-29,120,24770213.0,-37800.0
2015-10-29,240,322510566.0,-695400.0
2015-10-29,310,170808022.0,0.0
2015-10-29,320,111275856.0,0.0
2015-10-29,340,-6000.0,0.0
2015-10-29,360,170837.0,0.0
2015-10-29,410,225760877.0,0.0
2015-10-29,530,1036200.0,0.0
2015-10-29,610,456439349.0,3953500.0
2015-10-29,620,6321719.0,0.0
2015-10-29,630,38086196.0,0.0
2015-10-29,810,7335895.0,0.0
2015-10-29,830,192025.0,0.0
2015-10-29,850,2855512.0,-3364800.0
2015-10-30,110,7325396.0,0.0
2015-10-30,120,31485195.0,0.0
2015-10-30,240,446030957.0,100000.0
2015-10-30,310,13536431.0,0.0
2015-10-30,320,63392948.0,0.0
2015-10-30,340,174000.0,0.0
2015-10-30,350,4956500.0,0.0
2015-10-30,360,1993333.0,0.0
2015-10-30,410,1000384904.0,0.0
2015-10-30,530,7080824.0,0.0
2015-10-30,610,58389719.0,0.0
2015-10-30,620,7389515.0,0.0
2015-10-30,630,127791866.0,0.0
2015-10-30,810,734846731.0,0.0
2015-10-30,830,6000.0,-100000.0
2015-10-30,850,635760.0,0.0
2015-11-02,110,17396734.0,2563700.0
2015-11-02,120,29651135.0,-267000.0
2015-11-02,240,24949937.0,-12236200.0
2015-11-02,310,218671625.0,0.0
2015-11-02,320,12625442.0,0.0
2015-11-02,340,54000.0,0.0
2015-11-02,360,0.0,-300000.0
2015-11-02,410,293318651.0,347600.0
2015-11-02,610,479489996.0,6815400.0
2015-11-02,620,27084620.0,0.0
2015-11-02,630,27862631.0,0.0
2015-11-02,810,7556935.0,-1100000.0
2015-11-02,830,60000.0,3506400.0
2015-11-02,850,2313152.0,670100.0
2015-11-03,110,39133418.0,1583600.0
2015-11-03,120,62817525.0,100000.0
2015-11-03,240,122792199.0,572100.0
2015-11-03,310,38854451.0,0.0
2015-11-03,320,28362120.0,224000000.0
2015-11-03,410,660981246.0,0.0
2015-11-03,520,22815864.0,0.0
2015-11-03,560,1380538000.0,0.0
2015-11-03,580,731165000.0,0.0
2015-11-03,610,772965846.0,0.0
2015-11-03,620,130829828.0,0.0
2015-11-03,630,221542290.0,0.0
2015-11-03,810,143749723.0,0.0
2015-11-03,830,300.0,700.0
2015-11-03,850,3450.0,-2256400.0
2015-11-03,870,0.0,-224000000.0
2015-11-05,110,95615795.0,2990900.0
2015-11-05,120,107267071.0,0.0
2015-11-05,240,159625636.0,-3085700.0
2015-11-05,310,-1846485.0,0.0
2015-11-05,320,22335158.0,0.0
2015-11-05,340,10900.0,0.0
2015-11-05,410,193325506.0,0.0
2015-11-05,530,56058.0,0.0
2015-11-05,540,19603175.0,0.0
2015-11-05,610,1345352450.0,94800.0
2015-11-05,620,5650904.0,0.0
2015-11-05,630,23275670.0,0.0
2015-11-05,810,6585575.0,0.0
2015-11-05,830,487700.0,0.0
2015-11-05,850,43119.0,0.0
2015-11-06,110,109368151.0,12000.0
2015-11-06,120,123191457.0,-885200.0
2015-11-06,240,245340350.0,873200.0
2015-11-06,310,41843484.0,0.0
2015-11-06,320,38106322.0,0.0
2015-11-06,360,1752080.0,0.0
2015-11-06,410,183657702.0,0.0
2015-11-06,610,1502414267.0,-1312000.0
2015-11-06,620,58074110.0,1312000.0
2015-11-06,630,49398719.0,0.0
2015-11-06,810,291344078.0,0.0
2015-11-06,830,5565323.0,0.0
2015-11-06,850,31250.0,0.0
2015-11-09,110,326694248.0,664900.0
2015-11-09,120,134403626.0,8513900.0
2015-11-09,240,147835102.0,-9323900.0
2015-11-09,310,74728650.0,0.0
2015-11-09,320,60260222.0,0.0
2015-11-09,350,-43500.0,0.0
2015-11-09,360,1355417.0,0.0
2015-11-09,410,14183897.0,0.0
2015-11-09,530,5600.0,0.0
2015-11-09,610,1230779120.0,160600.0
2015-11-09,620,24461814.0,-15500.0
2015-11-09,630,18405566.0,0.0
2015-11-09,810,2534360.0,0.0
2015-11-09,830,16805.0,0.0
2015-11-09,850,3821632.0,0.0
2015-11-10,110,254903404.0,1236300.0
2015-11-10,120,50528897.0,0.0
2015-11-10,240,210959053.0,-1236300.0
2015-11-10,310,289812097.0,0.0
2015-11-10,320,66333525.0,0.0
2015-11-10,350,3713680.0,0.0
2015-11-10,410,86458191.0,0.0
2015-11-10,530,9020.0,0.0
2015-11-10,610,449052354.0,0.0
2015-11-10,620,2449717.0,0.0
2015-11-10,630,183229010.0,0.0
2015-11-10,810,743663.0,0.0
2015-11-10,830,841670.0,0.0
2015-11-10,850,123756.0,0.0
2015-11-11,110,65952141.0,2288800.0
2015-11-11,120,3965072.0,0.0
2015-11-11,240,189919921.0,-4130400.0
2015-11-11,310,10049983.0,0.0
2015-11-11,320,107034410.0,0.0
2015-11-11,340,6000.0,0.0
2015-11-11,350,3235428.0,0.0
2015-11-11,410,69427927.0,0.0
2015-11-11,460,18849925.0,0.0
2015-11-11,530,5600.0,0.0
2015-11-11,610,676842677.0,2796100.0
2015-11-11,620,2719658.0,0.0
2015-11-11,630,46568686.0,0.0
2015-11-11,810,28768358.0,0.0
2015-11-11,830,0.0,38800.0
2015-11-11,850,1984486.0,-993300.0
2015-11-12,110,37219417.0,-1085000.0
2015-11-12,120,7551583.0,-600000.0
2015-11-12,230,245000.0,0.0
2015-11-12,240,212949915.0,-5616100.0
2015-11-12,310,17866291.0,0.0
2015-11-12,320,82291134.0,0.0
2015-11-12,350,2378998.0,0.0
2015-11-12,410,662324.0,0.0
2015-11-12,530,531500.0,0.0
2015-11-12,610,362624589.0,-150400.0
2015-11-12,620,2919048.0,150400.0
2015-11-12,630,103790050.0,5145500.0
2015-11-12,810,18006574.0,-5145500.0
2015-11-12,830,-4000.0,7319700.0
2015-11-12,850,168051.0,-18600.0
2015-11-13,110,16301507.0,1342000.0
2015-11-13,120,12010140.0,0.0
2015-11-13,240,653917946.0,255900.0
2015-11-13,310,60471511.0,0.0
2015-11-13,320,34070467.0,0.0
2015-11-13,340,3000.0,0.0
2015-11-13,350,389992.0,0.0
2015-11-13,360,30060.0,0.0
2015-11-13,410,166415785.0,0.0
2015-11-13,530,163980.0,0.0
2015-11-13,610,325067210.0,237100.0
2015-11-13,620,1690601.0,0.0
2015-11-13,630,73574065.0,0.0
2015-11-13,810,5856083.0,0.0
2015-11-13,830,3684410.0,526100.0
2015-11-13,850,556872.0,98400.0
2015-11-13,870,0.0,-2459500.0
2015-11-16,110,1277615.0,1970100.0
